,ID,Q,Rating,Ctype,CtypeT,CtypeC,Anim,Cpair
1743,49,15,7,PhsL,TransL,Csl,base,base
1744,49,16,7,PhsL,TransL,Csl,base,base
1745,49,17,3,Aff,TransL,Csl,ivs,caus
1746,49,18,6,Aff,TransL,Csl,ivs,caus
1747,49,19,6,Aff,TransL,Csl,ivs,base
1748,49,20,2,Aff,TransL,Csl,ivs,base
1749,49,21,7,Loc,TransL,NCsl,ivs,caus
1750,49,22,6,Loc,TransL,NCsl,ivs,caus
1751,49,23,6,Loc,TransL,NCsl,base,caus
1752,49,24,7,Loc,TransL,NCsl,base,caus
1753,49,25,5,Loc,TransL,NCsl,ivs,base
1754,49,26,7,Loc,TransL,NCsl,ivs,base
1755,49,27,7,Loc,TransL,NCsl,base,base
1756,49,28,7,Loc,TransL,NCsl,base,base
1757,49,29,6,Poss,TransL,NCsl,ivs,caus
1758,49,30,7,Poss,TransL,NCsl,ivs,caus
1759,49,31,6,Poss,TransL,NCsl,base,caus
1760,49,32,7,Poss,TransL,NCsl,base,caus
1761,49,33,7,Poss,TransL,NCsl,ivs,base
1762,49,34,7,Poss,TransL,NCsl,ivs,base
1763,49,35,5,Poss,TransL,NCsl,base,base
1764,49,36,7,Poss,TransL,NCsl,base,base
1765,50,1,3,PhsH,TransH,Csl,ivs,caus
1766,50,2,1,PhsH,TransH,Csl,ivs,caus
1767,50,3,5,PhsH,TransH,Csl,base,caus
1768,50,4,1,PhsH,TransH,Csl,base,caus
1769,50,5,1,PhsH,TransH,Csl,ivs,base
1770,50,6,4,PhsH,TransH,Csl,ivs,base
1771,50,7,1,PhsH,TransH,Csl,base,base
1772,50,8,6,PhsH,TransH,Csl,base,base
1773,50,9,1,PhsL,TransL,Csl,ivs,caus
1774,50,10,1,PhsL,TransL,Csl,ivs,caus
1775,50,11,4,PhsL,TransL,Csl,base,caus
1776,50,12,1,PhsL,TransL,Csl,base,caus
1777,50,13,7,PhsL,TransL,Csl,ivs,base
1778,50,14,6,PhsL,TransL,Csl,ivs,base
1779,50,15,4,PhsL,TransL,Csl,base,base
1780,50,16,1,PhsL,TransL,Csl,base,base
1781,50,17,6,Aff,TransL,Csl,ivs,caus
1782,50,18,1,Aff,TransL,Csl,ivs,caus
1783,50,19,5,Aff,TransL,Csl,ivs,base
1784,50,20,1,Aff,TransL,Csl,ivs,base
1785,50,21,4,Loc,TransL,NCsl,ivs,caus
1786,50,22,1,Loc,TransL,NCsl,ivs,caus
1787,50,23,2,Loc,TransL,NCsl,base,caus
1788,50,24,6,Loc,TransL,NCsl,base,caus
1789,50,25,5,Loc,TransL,NCsl,ivs,base
1790,50,26,4,Loc,TransL,NCsl,ivs,base
1791,50,27,4,Loc,TransL,NCsl,base,base
1792,50,28,7,Loc,TransL,NCsl,base,base
1793,50,29,6,Poss,TransL,NCsl,ivs,caus
1794,50,30,5,Poss,TransL,NCsl,ivs,caus
1795,50,31,7,Poss,TransL,NCsl,base,caus
1796,50,32,5,Poss,TransL,NCsl,base,caus
1797,50,33,6,Poss,TransL,NCsl,ivs,base
1798,50,34,7,Poss,TransL,NCsl,ivs,base
1799,50,35,6,Poss,TransL,NCsl,base,base
1800,50,36,7,Poss,TransL,NCsl,base,base
1801,51,1,7,PhsH,TransH,Csl,ivs,caus
1802,51,2,6,PhsH,TransH,Csl,ivs,caus
1803,51,3,7,PhsH,TransH,Csl,base,caus
1804,51,4,5,PhsH,TransH,Csl,base,caus
1805,51,5,5,PhsH,TransH,Csl,ivs,base
1806,51,6,6,PhsH,TransH,Csl,ivs,base
1807,51,7,6,PhsH,TransH,Csl,base,base
1808,51,8,6,PhsH,TransH,Csl,base,base
1809,51,9,6,PhsL,TransL,Csl,ivs,caus
1810,51,10,5,PhsL,TransL,Csl,ivs,caus
1811,51,11,7,PhsL,TransL,Csl,base,caus
1812,51,12,6,PhsL,TransL,Csl,base,caus
1813,51,13,6,PhsL,TransL,Csl,ivs,base
1814,51,14,7,PhsL,TransL,Csl,ivs,base
1815,51,15,6,PhsL,TransL,Csl,base,base
1816,51,16,6,PhsL,TransL,Csl,base,base
1817,51,17,7,Aff,TransL,Csl,ivs,caus
1818,51,18,6,Aff,TransL,Csl,ivs,caus
1819,51,19,7,Aff,TransL,Csl,ivs,base
1820,51,20,6,Aff,TransL,Csl,ivs,base
1821,51,21,7,Loc,TransL,NCsl,ivs,caus
1822,51,22,6,Loc,TransL,NCsl,ivs,caus
1823,51,23,5,Loc,TransL,NCsl,base,caus
1824,51,24,7,Loc,TransL,NCsl,base,caus
1825,51,25,6,Loc,TransL,NCsl,ivs,base
1826,51,26,6,Loc,TransL,NCsl,ivs,base
1827,51,27,7,Loc,TransL,NCsl,base,base
1828,51,28,6,Loc,TransL,NCsl,base,base
1829,51,29,5,Poss,TransL,NCsl,ivs,caus
1830,51,30,6,Poss,TransL,NCsl,ivs,caus
1831,51,31,7,Poss,TransL,NCsl,base,caus
1832,51,32,7,Poss,TransL,NCsl,base,caus
1833,51,33,6,Poss,TransL,NCsl,ivs,base
1834,51,34,6,Poss,TransL,NCsl,ivs,base
1835,51,35,5,Poss,TransL,NCsl,base,base
1836,51,36,6,Poss,TransL,NCsl,base,base
1837,52,1,6,PhsH,TransH,Csl,ivs,caus
1838,52,2,6,PhsH,TransH,Csl,ivs,caus
1839,52,3,7,PhsH,TransH,Csl,base,caus
1840,52,4,3,PhsH,TransH,Csl,base,caus
1841,52,5,6,PhsH,TransH,Csl,ivs,base
1842,52,6,7,PhsH,TransH,Csl,ivs,base
1843,52,7,7,PhsH,TransH,Csl,base,base
1844,52,8,7,PhsH,TransH,Csl,base,base
1845,52,9,6,PhsL,TransL,Csl,ivs,caus
1846,52,10,7,PhsL,TransL,Csl,ivs,caus
1847,52,11,7,PhsL,TransL,Csl,base,caus
1848,52,12,7,PhsL,TransL,Csl,base,caus
1849,52,13,7,PhsL,TransL,Csl,ivs,base
1850,52,14,2,PhsL,TransL,Csl,ivs,base
1851,52,15,7,PhsL,TransL,Csl,base,base
1852,52,16,7,PhsL,TransL,Csl,base,base
1853,52,17,7,Aff,TransL,Csl,ivs,caus
1854,52,18,7,Aff,TransL,Csl,ivs,caus
1855,52,19,2,Aff,TransL,Csl,ivs,base
1856,52,20,2,Aff,TransL,Csl,ivs,base
1857,52,21,7,Loc,TransL,NCsl,ivs,caus
1858,52,22,4,Loc,TransL,NCsl,ivs,caus
1859,52,23,2,Loc,TransL,NCsl,base,caus
1860,52,24,7,Loc,TransL,NCsl,base,caus
1861,52,25,6,Loc,TransL,NCsl,ivs,base
1862,52,26,7,Loc,TransL,NCsl,ivs,base
1863,52,27,7,Loc,TransL,NCsl,base,base
1864,52,28,7,Loc,TransL,NCsl,base,base
1865,52,29,7,Poss,TransL,NCsl,ivs,caus
1866,52,30,5,Poss,TransL,NCsl,ivs,caus
1867,52,31,7,Poss,TransL,NCsl,base,caus
1868,52,32,7,Poss,TransL,NCsl,base,caus
1869,52,33,7,Poss,TransL,NCsl,ivs,base
1870,52,34,7,Poss,TransL,NCsl,ivs,base
1871,52,35,7,Poss,TransL,NCsl,base,base
1872,52,36,7,Poss,TransL,NCsl,base,base
1873,53,1,6,PhsH,TransH,Csl,ivs,caus
1874,53,2,6,PhsH,TransH,Csl,ivs,caus
1875,53,3,6,PhsH,TransH,Csl,base,caus
1876,53,4,7,PhsH,TransH,Csl,base,caus
1877,53,5,7,PhsH,TransH,Csl,ivs,base
1878,53,6,5,PhsH,TransH,Csl,ivs,base
1879,53,7,6,PhsH,TransH,Csl,base,base
1880,53,8,7,PhsH,TransH,Csl,base,base
1881,53,9,7,PhsL,TransL,Csl,ivs,caus
1882,53,10,7,PhsL,TransL,Csl,ivs,caus
1883,53,11,7,PhsL,TransL,Csl,base,caus
1884,53,12,6,PhsL,TransL,Csl,base,caus
1885,53,13,6,PhsL,TransL,Csl,ivs,base
1886,53,14,6,PhsL,TransL,Csl,ivs,base
1887,53,15,7,PhsL,TransL,Csl,base,base
1888,53,16,6,PhsL,TransL,Csl,base,base
1889,53,17,7,Aff,TransL,Csl,ivs,caus
1890,53,18,6,Aff,TransL,Csl,ivs,caus
1891,53,19,6,Aff,TransL,Csl,ivs,base
1892,53,20,5,Aff,TransL,Csl,ivs,base
1893,53,21,5,Loc,TransL,NCsl,ivs,caus
1894,53,22,7,Loc,TransL,NCsl,ivs,caus
1895,53,23,7,Loc,TransL,NCsl,base,caus
1896,53,24,7,Loc,TransL,NCsl,base,caus
1897,53,25,7,Loc,TransL,NCsl,ivs,base
1898,53,26,6,Loc,TransL,NCsl,ivs,base
1899,53,27,7,Loc,TransL,NCsl,base,base
1900,53,28,6,Loc,TransL,NCsl,base,base
1901,53,29,6,Poss,TransL,NCsl,ivs,caus
1902,53,30,6,Poss,TransL,NCsl,ivs,caus
1903,53,31,7,Poss,TransL,NCsl,base,caus
1904,53,32,7,Poss,TransL,NCsl,base,caus
1905,53,33,7,Poss,TransL,NCsl,ivs,base
1906,53,34,7,Poss,TransL,NCsl,ivs,base
1907,53,35,7,Poss,TransL,NCsl,base,base
1908,53,36,6,Poss,TransL,NCsl,base,base
1909,54,1,7,PhsH,TransH,Csl,ivs,caus
1910,54,2,6,PhsH,TransH,Csl,ivs,caus
1911,54,3,7,PhsH,TransH,Csl,base,caus
1912,54,4,7,PhsH,TransH,Csl,base,caus
1913,54,5,7,PhsH,TransH,Csl,ivs,base
1914,54,6,7,PhsH,TransH,Csl,ivs,base
1915,54,7,7,PhsH,TransH,Csl,base,base
1916,54,8,7,PhsH,TransH,Csl,base,base
1917,54,9,5,PhsL,TransL,Csl,ivs,caus
1918,54,10,7,PhsL,TransL,Csl,ivs,caus
1919,54,11,7,PhsL,TransL,Csl,base,caus
1920,54,12,7,PhsL,TransL,Csl,base,caus
1921,54,13,6,PhsL,TransL,Csl,ivs,base
1922,54,14,7,PhsL,TransL,Csl,ivs,base
1923,54,15,7,PhsL,TransL,Csl,base,base
1924,54,16,6,PhsL,TransL,Csl,base,base
1925,54,17,7,Aff,TransL,Csl,ivs,caus
1926,54,18,7,Aff,TransL,Csl,ivs,caus
1927,54,19,7,Aff,TransL,Csl,ivs,base
1928,54,20,7,Aff,TransL,Csl,ivs,base
1929,54,21,7,Loc,TransL,NCsl,ivs,caus
1930,54,22,7,Loc,TransL,NCsl,ivs,caus
1931,54,23,7,Loc,TransL,NCsl,base,caus
1932,54,24,7,Loc,TransL,NCsl,base,caus
1933,54,25,7,Loc,TransL,NCsl,ivs,base
1934,54,26,7,Loc,TransL,NCsl,ivs,base
1935,54,27,7,Loc,TransL,NCsl,base,base
1936,54,28,7,Loc,TransL,NCsl,base,base
1937,54,29,7,Poss,TransL,NCsl,ivs,caus
1938,54,30,7,Poss,TransL,NCsl,ivs,caus
1939,54,31,7,Poss,TransL,NCsl,base,caus
1940,54,32,7,Poss,TransL,NCsl,base,caus
1941,54,33,7,Poss,TransL,NCsl,ivs,base
1942,54,34,7,Poss,TransL,NCsl,ivs,base
1943,54,35,7,Poss,TransL,NCsl,base,base
1944,54,36,7,Poss,TransL,NCsl,base,base
1945,55,1,7,PhsH,TransH,Csl,ivs,caus
1946,55,2,5,PhsH,TransH,Csl,ivs,caus
1947,55,3,7,PhsH,TransH,Csl,base,caus
1948,55,4,4,PhsH,TransH,Csl,base,caus
1949,55,5,6,PhsH,TransH,Csl,ivs,base
1950,55,6,5,PhsH,TransH,Csl,ivs,base
1951,55,7,7,PhsH,TransH,Csl,base,base
1952,55,8,7,PhsH,TransH,Csl,base,base
1953,55,9,5,PhsL,TransL,Csl,ivs,caus
1954,55,10,5,PhsL,TransL,Csl,ivs,caus
1955,55,11,7,PhsL,TransL,Csl,base,caus
1956,55,12,6,PhsL,TransL,Csl,base,caus
1957,55,13,7,PhsL,TransL,Csl,ivs,base
1958,55,14,7,PhsL,TransL,Csl,ivs,base
1959,55,15,6,PhsL,TransL,Csl,base,base
1960,55,16,7,PhsL,TransL,Csl,base,base
1961,55,17,7,Aff,TransL,Csl,ivs,caus
1962,55,18,5,Aff,TransL,Csl,ivs,caus
1963,55,19,5,Aff,TransL,Csl,ivs,base
1964,55,20,7,Aff,TransL,Csl,ivs,base
1965,55,21,7,Loc,TransL,NCsl,ivs,caus
1966,55,22,6,Loc,TransL,NCsl,ivs,caus
1967,55,23,6,Loc,TransL,NCsl,base,caus
1968,55,24,7,Loc,TransL,NCsl,base,caus
1969,55,25,7,Loc,TransL,NCsl,ivs,base
1970,55,26,7,Loc,TransL,NCsl,ivs,base
1971,55,27,7,Loc,TransL,NCsl,base,base
1972,55,28,7,Loc,TransL,NCsl,base,base
1973,55,29,7,Poss,TransL,NCsl,ivs,caus
1974,55,30,7,Poss,TransL,NCsl,ivs,caus
1975,55,31,7,Poss,TransL,NCsl,base,caus
1976,55,32,7,Poss,TransL,NCsl,base,caus
1977,55,33,7,Poss,TransL,NCsl,ivs,base
1978,55,34,7,Poss,TransL,NCsl,ivs,base
1979,55,35,7,Poss,TransL,NCsl,base,base
1980,55,36,7,Poss,TransL,NCsl,base,base
1981,56,1,6,PhsH,TransH,Csl,ivs,caus
1982,56,2,6,PhsH,TransH,Csl,ivs,caus
1983,56,3,6,PhsH,TransH,Csl,base,caus
1984,56,4,6,PhsH,TransH,Csl,base,caus
1985,56,5,6,PhsH,TransH,Csl,ivs,base
1986,56,6,4,PhsH,TransH,Csl,ivs,base
1987,56,7,5,PhsH,TransH,Csl,base,base
1988,56,8,6,PhsH,TransH,Csl,base,base
1989,56,9,5,PhsL,TransL,Csl,ivs,caus
1990,56,10,5,PhsL,TransL,Csl,ivs,caus
1991,56,11,6,PhsL,TransL,Csl,base,caus
1992,56,12,5,PhsL,TransL,Csl,base,caus
1993,56,13,6,PhsL,TransL,Csl,ivs,base
1994,56,14,3,PhsL,TransL,Csl,ivs,base
1995,56,15,5,PhsL,TransL,Csl,base,base
1996,56,16,6,PhsL,TransL,Csl,base,base
1997,56,17,7,Aff,TransL,Csl,ivs,caus
1998,56,18,6,Aff,TransL,Csl,ivs,caus
1999,56,19,7,Aff,TransL,Csl,ivs,base
2000,56,20,5,Aff,TransL,Csl,ivs,base
2001,56,21,6,Loc,TransL,NCsl,ivs,caus
2002,56,22,2,Loc,TransL,NCsl,ivs,caus
2003,56,23,3,Loc,TransL,NCsl,base,caus
2004,56,24,5,Loc,TransL,NCsl,base,caus
2005,56,25,6,Loc,TransL,NCsl,ivs,base
2006,56,26,7,Loc,TransL,NCsl,ivs,base
2007,56,27,6,Loc,TransL,NCsl,base,base
2008,56,28,5,Loc,TransL,NCsl,base,base
2009,56,29,7,Poss,TransL,NCsl,ivs,caus
2010,56,30,6,Poss,TransL,NCsl,ivs,caus
2011,56,31,7,Poss,TransL,NCsl,base,caus
2012,56,32,7,Poss,TransL,NCsl,base,caus
2013,56,33,7,Poss,TransL,NCsl,ivs,base
2014,56,34,7,Poss,TransL,NCsl,ivs,base
2015,56,35,5,Poss,TransL,NCsl,base,base
2016,56,36,7,Poss,TransL,NCsl,base,base
2017,57,1,7,PhsH,TransH,Csl,ivs,caus
2018,57,2,5,PhsH,TransH,Csl,ivs,caus
2019,57,3,7,PhsH,TransH,Csl,base,caus
2020,57,4,5,PhsH,TransH,Csl,base,caus
2021,57,5,5,PhsH,TransH,Csl,ivs,base
2022,57,6,6,PhsH,TransH,Csl,ivs,base
2023,57,7,5,PhsH,TransH,Csl,base,base
2024,57,8,7,PhsH,TransH,Csl,base,base
2025,57,9,3,PhsL,TransL,Csl,ivs,caus
2026,57,10,5,PhsL,TransL,Csl,ivs,caus
2027,57,11,7,PhsL,TransL,Csl,base,caus
2028,57,12,2,PhsL,TransL,Csl,base,caus
2029,57,13,7,PhsL,TransL,Csl,ivs,base
2030,57,14,7,PhsL,TransL,Csl,ivs,base
2031,57,15,7,PhsL,TransL,Csl,base,base
2032,57,16,7,PhsL,TransL,Csl,base,base
2033,57,17,7,Aff,TransL,Csl,ivs,caus
2034,57,18,7,Aff,TransL,Csl,ivs,caus
2035,57,19,2,Aff,TransL,Csl,ivs,base
2036,57,20,6,Aff,TransL,Csl,ivs,base
2037,57,21,7,Loc,TransL,NCsl,ivs,caus
2038,57,22,4,Loc,TransL,NCsl,ivs,caus
2039,57,23,3,Loc,TransL,NCsl,base,caus
2040,57,24,6,Loc,TransL,NCsl,base,caus
2041,57,25,4,Loc,TransL,NCsl,ivs,base
2042,57,26,7,Loc,TransL,NCsl,ivs,base
2043,57,27,7,Loc,TransL,NCsl,base,base
2044,57,28,6,Loc,TransL,NCsl,base,base
2045,57,29,6,Poss,TransL,NCsl,ivs,caus
2046,57,30,7,Poss,TransL,NCsl,ivs,caus
2047,57,31,7,Poss,TransL,NCsl,base,caus
2048,57,32,7,Poss,TransL,NCsl,base,caus
2049,57,33,7,Poss,TransL,NCsl,ivs,base
2050,57,34,7,Poss,TransL,NCsl,ivs,base
2051,57,35,7,Poss,TransL,NCsl,base,base
2052,57,36,7,Poss,TransL,NCsl,base,base
2053,58,1,7,PhsH,TransH,Csl,ivs,caus
2054,58,2,7,PhsH,TransH,Csl,ivs,caus
2055,58,3,7,PhsH,TransH,Csl,base,caus
2056,58,4,7,PhsH,TransH,Csl,base,caus
2057,58,5,7,PhsH,TransH,Csl,ivs,base
2058,58,6,7,PhsH,TransH,Csl,ivs,base
2059,58,7,7,PhsH,TransH,Csl,base,base
2060,58,8,7,PhsH,TransH,Csl,base,base
2061,58,9,7,PhsL,TransL,Csl,ivs,caus
2062,58,10,7,PhsL,TransL,Csl,ivs,caus
2063,58,11,7,PhsL,TransL,Csl,base,caus
2064,58,12,7,PhsL,TransL,Csl,base,caus
2065,58,13,7,PhsL,TransL,Csl,ivs,base
2066,58,14,7,PhsL,TransL,Csl,ivs,base
2067,58,15,7,PhsL,TransL,Csl,base,base
2068,58,16,7,PhsL,TransL,Csl,base,base
2069,58,17,7,Aff,TransL,Csl,ivs,caus
2070,58,18,7,Aff,TransL,Csl,ivs,caus
2071,58,19,7,Aff,TransL,Csl,ivs,base
2072,58,20,7,Aff,TransL,Csl,ivs,base
2073,58,21,7,Loc,TransL,NCsl,ivs,caus
2074,58,22,7,Loc,TransL,NCsl,ivs,caus
2075,58,23,7,Loc,TransL,NCsl,base,caus
2076,58,24,7,Loc,TransL,NCsl,base,caus
2077,58,25,7,Loc,TransL,NCsl,ivs,base
2078,58,26,7,Loc,TransL,NCsl,ivs,base
2079,58,27,7,Loc,TransL,NCsl,base,base
2080,58,28,7,Loc,TransL,NCsl,base,base
2081,58,29,7,Poss,TransL,NCsl,ivs,caus
2082,58,30,7,Poss,TransL,NCsl,ivs,caus
2083,58,31,7,Poss,TransL,NCsl,base,caus
2084,58,32,7,Poss,TransL,NCsl,base,caus
2085,58,33,7,Poss,TransL,NCsl,ivs,base
2086,58,34,7,Poss,TransL,NCsl,ivs,base
2087,58,35,7,Poss,TransL,NCsl,base,base
2088,58,36,7,Poss,TransL,NCsl,base,base
2089,59,1,7,PhsH,TransH,Csl,ivs,caus
2090,59,2,5,PhsH,TransH,Csl,ivs,caus
2091,59,3,7,PhsH,TransH,Csl,base,caus
2092,59,4,7,PhsH,TransH,Csl,base,caus
2093,59,5,7,PhsH,TransH,Csl,ivs,base
2094,59,6,7,PhsH,TransH,Csl,ivs,base
2095,59,7,7,PhsH,TransH,Csl,base,base
2096,59,8,7,PhsH,TransH,Csl,base,base
2097,59,9,6,PhsL,TransL,Csl,ivs,caus
2098,59,10,5,PhsL,TransL,Csl,ivs,caus
2099,59,11,7,PhsL,TransL,Csl,base,caus
2100,59,12,6,PhsL,TransL,Csl,base,caus
2101,59,13,7,PhsL,TransL,Csl,ivs,base
2102,59,14,7,PhsL,TransL,Csl,ivs,base
2103,59,15,7,PhsL,TransL,Csl,base,base
2104,59,16,7,PhsL,TransL,Csl,base,base
2105,59,17,7,Aff,TransL,Csl,ivs,caus
2106,59,18,7,Aff,TransL,Csl,ivs,caus
2107,59,19,6,Aff,TransL,Csl,ivs,base
2108,59,20,7,Aff,TransL,Csl,ivs,base
2109,59,21,7,Loc,TransL,NCsl,ivs,caus
2110,59,22,6,Loc,TransL,NCsl,ivs,caus
2111,59,23,7,Loc,TransL,NCsl,base,caus
2112,59,24,7,Loc,TransL,NCsl,base,caus
2113,59,25,7,Loc,TransL,NCsl,ivs,base
2114,59,26,7,Loc,TransL,NCsl,ivs,base
2115,59,27,7,Loc,TransL,NCsl,base,base
2116,59,28,7,Loc,TransL,NCsl,base,base
2117,59,29,5,Poss,TransL,NCsl,ivs,caus
2118,59,30,6,Poss,TransL,NCsl,ivs,caus
2119,59,31,7,Poss,TransL,NCsl,base,caus
2120,59,32,7,Poss,TransL,NCsl,base,caus
2121,59,33,7,Poss,TransL,NCsl,ivs,base
2122,59,34,7,Poss,TransL,NCsl,ivs,base
2123,59,35,7,Poss,TransL,NCsl,base,base
2124,59,36,7,Poss,TransL,NCsl,base,base
2125,60,1,6,PhsH,TransH,Csl,ivs,caus
2126,60,2,3,PhsH,TransH,Csl,ivs,caus
2127,60,3,6,PhsH,TransH,Csl,base,caus
2128,60,4,3,PhsH,TransH,Csl,base,caus
2129,60,5,3,PhsH,TransH,Csl,ivs,base
2130,60,6,5,PhsH,TransH,Csl,ivs,base
2131,60,7,4,PhsH,TransH,Csl,base,base
2132,60,8,6,PhsH,TransH,Csl,base,base
2133,60,9,3,PhsL,TransL,Csl,ivs,caus
2134,60,10,3,PhsL,TransL,Csl,ivs,caus
2135,60,11,6,PhsL,TransL,Csl,base,caus
2136,60,12,3,PhsL,TransL,Csl,base,caus
2137,60,13,7,PhsL,TransL,Csl,ivs,base
2138,60,14,4,PhsL,TransL,Csl,ivs,base
2139,60,15,6,PhsL,TransL,Csl,base,base
2140,60,16,5,PhsL,TransL,Csl,base,base
2141,60,17,6,Aff,TransL,Csl,ivs,caus
2142,60,18,6,Aff,TransL,Csl,ivs,caus
2143,60,19,5,Aff,TransL,Csl,ivs,base
2144,60,20,5,Aff,TransL,Csl,ivs,base
2145,60,21,6,Loc,TransL,NCsl,ivs,caus
2146,60,22,5,Loc,TransL,NCsl,ivs,caus
2147,60,23,6,Loc,TransL,NCsl,base,caus
2148,60,24,7,Loc,TransL,NCsl,base,caus
2149,60,25,3,Loc,TransL,NCsl,ivs,base
2150,60,26,6,Loc,TransL,NCsl,ivs,base
2151,60,27,7,Loc,TransL,NCsl,base,base
2152,60,28,5,Loc,TransL,NCsl,base,base
2153,60,29,6,Poss,TransL,NCsl,ivs,caus
2154,60,30,5,Poss,TransL,NCsl,ivs,caus
2155,60,31,5,Poss,TransL,NCsl,base,caus
2156,60,32,6,Poss,TransL,NCsl,base,caus
2157,60,33,6,Poss,TransL,NCsl,ivs,base
2158,60,34,7,Poss,TransL,NCsl,ivs,base
2159,60,35,6,Poss,TransL,NCsl,base,base
2160,60,36,7,Poss,TransL,NCsl,base,base
2161,61,1,7,PhsH,TransH,Csl,ivs,caus
2162,61,2,2,PhsH,TransH,Csl,ivs,caus
2163,61,3,6,PhsH,TransH,Csl,base,caus
2164,61,4,3,PhsH,TransH,Csl,base,caus
2165,61,5,6,PhsH,TransH,Csl,ivs,base
2166,61,6,2,PhsH,TransH,Csl,ivs,base
2167,61,7,6,PhsH,TransH,Csl,base,base
2168,61,8,7,PhsH,TransH,Csl,base,base
2169,61,9,2,PhsL,TransL,Csl,ivs,caus
2170,61,10,1,PhsL,TransL,Csl,ivs,caus
2171,61,11,6,PhsL,TransL,Csl,base,caus
2172,61,12,2,PhsL,TransL,Csl,base,caus
2173,61,13,3,PhsL,TransL,Csl,ivs,base
2174,61,14,5,PhsL,TransL,Csl,ivs,base
2175,61,15,5,PhsL,TransL,Csl,base,base
2176,61,16,6,PhsL,TransL,Csl,base,base
2177,61,17,3,Aff,TransL,Csl,ivs,caus
2178,61,18,3,Aff,TransL,Csl,ivs,caus
2179,61,19,4,Aff,TransL,Csl,ivs,base
2180,61,20,6,Aff,TransL,Csl,ivs,base
2181,61,21,5,Loc,TransL,NCsl,ivs,caus
2182,61,22,6,Loc,TransL,NCsl,ivs,caus
2183,61,23,5,Loc,TransL,NCsl,base,caus
2184,61,24,7,Loc,TransL,NCsl,base,caus
2185,61,25,5,Loc,TransL,NCsl,ivs,base
2186,61,26,6,Loc,TransL,NCsl,ivs,base
2187,61,27,6,Loc,TransL,NCsl,base,base
2188,61,28,2,Loc,TransL,NCsl,base,base
2189,61,29,7,Poss,TransL,NCsl,ivs,caus
2190,61,30,2,Poss,TransL,NCsl,ivs,caus
2191,61,31,6,Poss,TransL,NCsl,base,caus
2192,61,32,6,Poss,TransL,NCsl,base,caus
2193,61,33,6,Poss,TransL,NCsl,ivs,base
2194,61,34,7,Poss,TransL,NCsl,ivs,base
2195,61,35,6,Poss,TransL,NCsl,base,base
2196,61,36,6,Poss,TransL,NCsl,base,base
2197,62,1,7,PhsH,TransH,Csl,ivs,caus
2198,62,2,5,PhsH,TransH,Csl,ivs,caus
2199,62,3,7,PhsH,TransH,Csl,base,caus
2200,62,4,7,PhsH,TransH,Csl,base,caus
2201,62,5,7,PhsH,TransH,Csl,ivs,base
2202,62,6,6,PhsH,TransH,Csl,ivs,base
2203,62,7,6,PhsH,TransH,Csl,base,base
2204,62,8,7,PhsH,TransH,Csl,base,base
2205,62,9,5,PhsL,TransL,Csl,ivs,caus
2206,62,10,5,PhsL,TransL,Csl,ivs,caus
2207,62,11,7,PhsL,TransL,Csl,base,caus
2208,62,12,6,PhsL,TransL,Csl,base,caus
2209,62,13,7,PhsL,TransL,Csl,ivs,base
2210,62,14,7,PhsL,TransL,Csl,ivs,base
2211,62,15,7,PhsL,TransL,Csl,base,base
2212,62,16,6,PhsL,TransL,Csl,base,base
2213,62,17,7,Aff,TransL,Csl,ivs,caus
2214,62,18,6,Aff,TransL,Csl,ivs,caus
2215,62,19,7,Aff,TransL,Csl,ivs,base
2216,62,20,7,Aff,TransL,Csl,ivs,base
2217,62,21,7,Loc,TransL,NCsl,ivs,caus
2218,62,22,6,Loc,TransL,NCsl,ivs,caus
2219,62,23,7,Loc,TransL,NCsl,base,caus
2220,62,24,7,Loc,TransL,NCsl,base,caus
2221,62,25,7,Loc,TransL,NCsl,ivs,base
2222,62,26,7,Loc,TransL,NCsl,ivs,base
2223,62,27,7,Loc,TransL,NCsl,base,base
2224,62,28,7,Loc,TransL,NCsl,base,base
2225,62,29,6,Poss,TransL,NCsl,ivs,caus
2226,62,30,6,Poss,TransL,NCsl,ivs,caus
2227,62,31,7,Poss,TransL,NCsl,base,caus
2228,62,32,7,Poss,TransL,NCsl,base,caus
2229,62,33,6,Poss,TransL,NCsl,ivs,base
2230,62,34,7,Poss,TransL,NCsl,ivs,base
2231,62,35,6,Poss,TransL,NCsl,base,base
2232,62,36,7,Poss,TransL,NCsl,base,base
2233,63,1,7,PhsH,TransH,Csl,ivs,caus
2234,63,2,6,PhsH,TransH,Csl,ivs,caus
2235,63,3,7,PhsH,TransH,Csl,base,caus
2236,63,4,6,PhsH,TransH,Csl,base,caus
2237,63,5,6,PhsH,TransH,Csl,ivs,base
2238,63,6,6,PhsH,TransH,Csl,ivs,base
2239,63,7,5,PhsH,TransH,Csl,base,base
2240,63,8,7,PhsH,TransH,Csl,base,base
2241,63,9,5,PhsL,TransL,Csl,ivs,caus
2242,63,10,7,PhsL,TransL,Csl,ivs,caus
2243,63,11,7,PhsL,TransL,Csl,base,caus
2244,63,12,7,PhsL,TransL,Csl,base,caus
2245,63,13,7,PhsL,TransL,Csl,ivs,base
2246,63,14,7,PhsL,TransL,Csl,ivs,base
2247,63,15,7,PhsL,TransL,Csl,base,base
2248,63,16,7,PhsL,TransL,Csl,base,base
2249,63,17,7,Aff,TransL,Csl,ivs,caus
